id,datetime,message,message_id,category_id,repetition_datetime,repetition_count
812,2024-05-05T20:15:39Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
813,2024-05-05T20:15:40Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
814,2024-05-18T21:20:40Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
815,2024-05-18T21:20:41Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-18T21:20:40Z,2
816,2024-05-18T21:20:41Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.220, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
817,2024-05-18T21:24:05Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-18T21:21:48Z,3
818,2024-05-18T21:24:09Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
819,2024-05-18T21:24:19Z,Internetverbindung wurde getrennt.,23,2,,
820,2024-05-18T21:24:19Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
821,2024-05-18T21:24:29Z,DSL-Synchronisierung beginnt (Training).,12,2,,
822,2024-05-18T21:26:22Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-18T21:25:14Z,2
823,2024-05-18T21:26:48Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 105290/36999 kbit/s).,11,2,,
824,2024-05-18T21:26:55Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001434315 bad form,34,2,,
825,2024-05-18T21:27:31Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
826,2024-05-18T21:27:57Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-18T21:27:55Z,4
827,2024-05-18T21:27:58Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.201.91.175, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
828,2024-05-18T21:28:39Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
829,2024-05-18T21:29:29Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
830,2024-05-18T21:29:39Z,Internetverbindung wurde getrennt.,23,2,,
831,2024-05-18T21:29:39Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
832,2024-05-18T21:29:49Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
833,2024-05-18T21:29:49Z,DSL-Synchronisierung beginnt (Training).,12,2,,
834,2024-05-18T21:32:06Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-18T21:30:57Z,2
835,2024-05-18T21:32:07Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 105874/36999 kbit/s).,11,2,,
836,2024-05-18T21:32:14Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001436284 bad form,34,2,,
837,2024-05-18T21:33:14Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
838,2024-05-18T21:33:15Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
839,2024-05-18T21:33:17Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-18T21:33:15Z,3
840,2024-05-18T21:33:17Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.220, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
841,2024-05-18T22:14:25Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-18T21:34:23Z,36
842,2024-05-18T22:14:52Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
843,2024-05-18T22:15:01Z,Internetverbindung wurde getrennt.,23,2,,
844,2024-05-18T22:15:01Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
845,2024-05-18T22:15:12Z,DSL-Synchronisierung beginnt (Training).,12,2,,
846,2024-05-18T22:16:43Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-18T22:15:34Z,2
847,2024-05-18T22:17:32Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107930/36999 kbit/s).,11,2,,
848,2024-05-18T22:17:39Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001452965 bad form,34,2,,
849,2024-05-18T22:17:51Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
850,2024-05-18T22:18:41Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-18T22:18:39Z,4
851,2024-05-18T22:18:41Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.134, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
852,2024-05-19T05:39:57Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-18T22:19:00Z,394
853,2024-05-19T05:40:42Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
854,2024-05-19T05:40:53Z,Internetverbindung wurde getrennt.,23,2,,
855,2024-05-19T05:40:53Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
856,2024-05-19T05:41:03Z,DSL-Synchronisierung beginnt (Training).,12,2,,
857,2024-05-19T05:43:24Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-19T05:41:06Z,3
858,2024-05-19T05:43:24Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107354/36999 kbit/s).,11,2,,
859,2024-05-19T05:43:31Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001920831 bad form,34,2,,
860,2024-05-19T05:44:31Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-19T05:44:31Z,2
861,2024-05-19T05:44:32Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
862,2024-05-19T05:44:33Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-19T05:44:32Z,2
863,2024-05-19T05:44:34Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.160, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
864,2024-05-22T05:40:16Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-19T05:45:42Z,3802
865,2024-05-22T05:41:06Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
866,2024-05-22T05:41:16Z,Internetverbindung wurde getrennt.,23,2,,
867,2024-05-22T05:41:16Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
868,2024-05-22T05:41:25Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
869,2024-05-22T05:41:26Z,DSL-Synchronisierung beginnt (Training).,12,2,,
870,2024-05-22T05:43:43Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T05:42:34Z,2
871,2024-05-22T05:43:45Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 106912/36999 kbit/s).,11,2,,
872,2024-05-22T05:43:51Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0005442984 bad form,34,2,,
873,2024-05-22T05:44:52Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
874,2024-05-22T05:44:52Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
875,2024-05-22T05:44:55Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-22T05:44:53Z,3
876,2024-05-22T05:44:55Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.160, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
877,2024-05-22T05:51:46Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T05:46:02Z,6
878,2024-05-22T05:51:51Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
879,2024-05-22T05:52:02Z,Internetverbindung wurde getrennt.,23,2,,
880,2024-05-22T05:52:02Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
881,2024-05-22T05:52:38Z,DSL-Synchronisierung beginnt (Training).,12,2,,
882,2024-05-22T05:54:04Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T05:52:55Z,2
883,2024-05-22T05:54:59Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 106187/36999 kbit/s).,11,2,,
884,2024-05-22T05:55:09Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0005447309 bad form,34,2,,
885,2024-05-22T05:55:13Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
886,2024-05-22T05:56:12Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-22T05:56:09Z,5
887,2024-05-22T05:56:12Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.252, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
888,2024-05-22T06:00:57Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T05:56:22Z,5
889,2024-05-22T06:01:12Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
890,2024-05-22T06:01:23Z,Internetverbindung wurde getrennt.,23,2,,
891,2024-05-22T06:01:23Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
892,2024-05-22T06:01:32Z,DSL-Synchronisierung beginnt (Training).,12,2,,
893,2024-05-22T06:03:15Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T06:02:06Z,2
894,2024-05-22T06:03:52Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107253/36999 kbit/s).,11,2,,
895,2024-05-22T06:03:59Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0005450850 bad form,34,2,,
896,2024-05-22T06:04:24Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
897,2024-05-22T06:05:02Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-22T06:04:59Z,4
898,2024-05-22T06:05:02Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 88.65.90.147, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
899,2024-05-22T14:58:30Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T06:05:33Z,472
900,2024-05-22T14:59:24Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
901,2024-05-22T14:59:34Z,Internetverbindung wurde getrennt.,23,2,,
902,2024-05-22T14:59:34Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
903,2024-05-22T14:59:41Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
904,2024-05-22T14:59:45Z,DSL-Synchronisierung beginnt (Training).,12,2,,
905,2024-05-22T15:01:53Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T14:59:50Z,9
906,2024-05-22T15:02:05Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 103343/36999 kbit/s).,11,2,,
907,2024-05-22T15:02:38Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-22T15:02:35Z,4
908,2024-05-22T15:02:39Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.216.15.93, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
909,2024-05-22T18:02:27Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T15:02:53Z,157
910,2024-05-22T18:03:34Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
911,2024-05-22T18:03:36Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
912,2024-05-22T18:03:46Z,Internetverbindung wurde getrennt.,23,2,,
913,2024-05-22T18:03:46Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
914,2024-05-22T18:03:53Z,DSL-Synchronisierung beginnt (Training).,12,2,,
915,2024-05-22T18:05:55Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T18:04:46Z,2
916,2024-05-22T18:06:13Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 105082/36999 kbit/s).,11,2,,
917,2024-05-22T18:06:56Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
918,2024-05-22T18:06:59Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.6.240.131, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
919,2024-05-23T00:45:27Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-22T18:07:06Z,354
920,2024-05-23T00:45:43Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
921,2024-05-23T00:45:54Z,Internetverbindung wurde getrennt.,23,2,,
922,2024-05-23T00:45:54Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
923,2024-05-23T00:46:01Z,DSL-Synchronisierung beginnt (Training).,12,2,,
924,2024-05-23T00:47:45Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T00:46:36Z,2
925,2024-05-23T00:48:21Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107303/36999 kbit/s).,11,2,,
926,2024-05-23T00:48:28Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0006051682 bad form,34,2,,
927,2024-05-23T00:48:54Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
928,2024-05-23T00:49:30Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-23T00:49:28Z,4
929,2024-05-23T00:49:31Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.5.14.131, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
930,2024-05-23T13:48:31Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T00:50:03Z,690
931,2024-05-23T13:48:56Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
932,2024-05-23T13:49:07Z,Internetverbindung wurde getrennt.,23,2,,
933,2024-05-23T13:49:07Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
934,2024-05-23T13:50:15Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T13:49:45Z,4
935,2024-05-23T13:50:18Z,DSL-Synchronisierung beginnt (Training).,12,2,,
936,2024-05-23T13:52:38Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T13:50:24Z,14
937,2024-05-23T13:52:38Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 104828/36999 kbit/s).,11,2,,
938,2024-05-23T13:52:45Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0006672354 bad form,34,2,,
939,2024-05-23T13:52:59Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T13:52:49Z,2
940,2024-05-23T13:53:03Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
941,2024-05-23T13:53:20Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T13:53:08Z,2
942,2024-05-23T13:53:23Z,DSL-Synchronisierung beginnt (Training).,12,2,,
943,2024-05-23T13:53:58Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T13:53:29Z,4
944,2024-05-23T13:54:08Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
945,2024-05-23T13:55:34Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T13:54:09Z,5
946,2024-05-23T13:55:42Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 103108/36999 kbit/s).,11,2,,
947,2024-05-23T13:56:13Z,PPPoE-Fehler: Zeitüberschreitung. pado: hostuniq mismatch,41,2,,
948,2024-05-23T13:56:28Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-23T13:56:25Z,4
949,2024-05-23T13:56:28Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.159, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
950,2024-05-23T13:56:28Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
951,2024-05-24T00:36:46Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-23T13:56:36Z,580
952,2024-05-24T00:36:52Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
953,2024-05-24T00:37:02Z,Internetverbindung wurde getrennt.,23,2,,
954,2024-05-24T00:37:02Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
955,2024-05-24T00:37:12Z,DSL-Synchronisierung beginnt (Training).,12,2,,
956,2024-05-24T00:39:05Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T00:37:55Z,2
957,2024-05-24T00:39:32Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107562/36999 kbit/s).,11,2,,
958,2024-05-24T00:39:44Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0007068477 bad form,34,2,,
959,2024-05-24T00:40:14Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
960,2024-05-24T00:40:47Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-24T00:40:45Z,4
961,2024-05-24T00:40:47Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.244.223, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
962,2024-05-24T02:02:45Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T00:41:23Z,79
963,2024-05-24T02:03:05Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
964,2024-05-24T02:03:15Z,Internetverbindung wurde getrennt.,23,2,,
965,2024-05-24T02:03:15Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
966,2024-05-24T02:03:25Z,DSL-Synchronisierung beginnt (Training).,12,2,,
967,2024-05-24T02:04:55Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T02:03:46Z,2
968,2024-05-24T02:05:43Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 106163/36999 kbit/s).,11,2,,
969,2024-05-24T02:05:50Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0007246212 bad form,34,2,,
970,2024-05-24T02:06:05Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
971,2024-05-24T02:06:52Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-24T02:06:50Z,3
972,2024-05-24T02:06:53Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.0.208.56, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
973,2024-05-24T04:00:45Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T02:07:14Z,99
974,2024-05-24T04:01:37Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
975,2024-05-24T04:01:47Z,Internetverbindung wurde getrennt.,23,2,,
976,2024-05-24T04:01:47Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
977,2024-05-24T04:01:56Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
978,2024-05-24T04:01:56Z,DSL-Synchronisierung beginnt (Training).,12,2,,
979,2024-05-24T04:04:13Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T04:02:06Z,9
980,2024-05-24T04:04:17Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 104487/36999 kbit/s).,11,2,,
981,2024-05-24T04:05:14Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
982,2024-05-24T04:05:21Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-24T04:05:18Z,4
983,2024-05-24T04:05:21Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 145.254.45.30, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
984,2024-05-24T10:24:34Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T04:06:24Z,336
985,2024-05-24T10:25:14Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
986,2024-05-24T10:25:25Z,Internetverbindung wurde getrennt.,23,2,,
987,2024-05-24T10:25:25Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
988,2024-05-24T10:25:34Z,DSL-Synchronisierung beginnt (Training).,12,2,,
989,2024-05-24T10:26:53Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T10:25:43Z,2
990,2024-05-24T10:27:54Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107476/36999 kbit/s).,11,2,,
991,2024-05-24T10:28:03Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
992,2024-05-24T10:28:04Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0007602221 bad form,34,2,,
993,2024-05-24T10:29:05Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-24T10:29:05Z,2
994,2024-05-24T10:29:08Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.6.240.142, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
995,2024-05-24T12:21:39Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-24T10:29:14Z,105
996,2024-05-24T23:05:11Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
997,2024-05-24T23:05:21Z,Internetverbindung wurde getrennt.,23,2,,
998,2024-05-24T23:05:21Z,Anmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,71,3,,
999,2024-05-24T23:05:21Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
1000,2024-05-24T23:05:32Z,DSL-Synchronisierung beginnt (Training).,12,2,,
1001,2024-05-24T23:07:52Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 105309/36999 kbit/s).,11,2,,
1002,2024-05-24T23:08:55Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-24T23:08:53Z,2
1003,2024-05-24T23:08:56Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.216.15.46, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
1004,2024-05-25T01:56:28Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
1005,2024-05-25T01:56:39Z,Internetverbindung wurde getrennt.,23,2,,
1006,2024-05-25T01:56:39Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
1007,2024-05-25T01:56:47Z,DSL-Synchronisierung beginnt (Training).,12,2,,
1008,2024-05-25T01:59:07Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 106277/36999 kbit/s).,11,2,,
1009,2024-05-25T01:59:14Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0008279417 bad form,34,2,,
1010,2024-05-25T02:00:16Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-25T02:00:14Z,3
